word_index,word,word_phrase,senses,gold_image,gold_pos,gold_sense,prompt
3434,nest,'object' is a hypernym of the specific sense of 'nest'.,"{""n"": [""a structure in which animals lay eggs or give birth to their young"", ""a kind of gun emplacement"", ""a cosy or secluded retreat"", ""a gang of people (criminals or spies or terrorists) assembled in one locality"", ""furniture pieces made to fit close together""], ""v"": [""inhabit a nest, usually after building"", ""fit together or fit inside"", ""move or arrange oneself in a comfortable and cozy position"", ""gather nests""]}",image.9318.jpg,n,1.0,"the noun 'nest' that can be interpreted as:
 1. a structure in which animals lay eggs or give birth to their young
 2. a kind of gun emplacement
 3. a cosy or secluded retreat
 4. a gang of people (criminals or spies or terrorists) assembled in one locality
 5. furniture pieces made to fit close together
---
Generate a natural ambiguous sentence using polysemous word 'nest' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'nest' should be interpreted as 'a structure in which animals lay eggs or give birth to their young'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
3436,arenaria,'genus' is a hypernym of the specific sense of 'arenaria'.,"{""n"": [""sandworts"", ""turnstones""]}",image.5130.jpg,n,1.0,"the noun 'arenaria' that can be interpreted as:
 1. sandworts
 2. turnstones
---
Generate a natural ambiguous sentence using polysemous word 'arenaria' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'arenaria' should be interpreted as 'sandworts'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
3440,move,'play' is a hypernym of the specific sense of 'move'.,"{""n"": [""the act of deciding to do something"", ""the act of changing your residence or place of business"", ""a change of position that does not entail a change of location"", ""the act of changing location from one place to another"", ""(game) a player's turn to take some action permitted by the rules of the game""], ""v"": [""change location; move, travel, or proceed, also metaphorically"", ""cause to move or shift into a new position or place, both in a concrete and in an abstract sense"", ""move so as to change position, perform a nontranslational motion"", ""change residence, affiliation, or place of employment"", ""follow a procedure or take a course"", ""be in a state of action"", ""go or proceed from one point to another"", ""perform an action, or work out or perform (an action)"", ""have an emotional or cognitive impact upon"", ""give an incentive for action"", ""arouse sympathy or compassion in"", ""dispose of by selling"", ""progress by being changed"", ""live one's life in a specified environment"", ""have a turn; make one's move in a game"", ""propose formally; in a debate or parliamentary meeting""]}",image.4392.jpg,v,15.0,"the verb 'move' that can be interpreted as:
 1. change location; move, travel, or proceed, also metaphorically
 2. cause to move or shift into a new position or place, both in a concrete and in an abstract sense
 3. move so as to change position, perform a nontranslational motion
 4. change residence, affiliation, or place of employment
 5. follow a procedure or take a course
 6. be in a state of action
 7. go or proceed from one point to another
 8. perform an action, or work out or perform (an action)
 9. have an emotional or cognitive impact upon
 10. give an incentive for action
 11. arouse sympathy or compassion in
 12. dispose of by selling
 13. progress by being changed
 14. live one's life in a specified environment
 15. have a turn; make one's move in a game
 16. propose formally; in a debate or parliamentary meeting
---
Generate a natural ambiguous sentence using polysemous word 'move' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the verb 'move' should be interpreted as 'have a turn; make one's move in a game'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
3443,girl,'woman' is a hypernym of the specific sense of 'girl'.,"{""n"": [""a young woman"", ""a youthful female person"", ""a female human offspring"", ""a girl or young woman with whom a man is romantically involved"", ""a friendly informal reference to a grown woman""]}",image.7466.jpg,n,3.0,"the noun 'girl' that can be interpreted as:
 1. a young woman
 2. a youthful female person
 3. a female human offspring
 4. a girl or young woman with whom a man is romantically involved
 5. a friendly informal reference to a grown woman
---
Generate a natural ambiguous sentence using polysemous word 'girl' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'girl' should be interpreted as 'a female human offspring'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
3444,oath,'commitment' is a hypernym of the specific sense of 'oath'.,"{""n"": [""profane or obscene expression usually of surprise or anger"", ""a commitment to tell the truth (especially in a court of law); to lie under oath is to become subject to prosecution for perjury"", ""a solemn promise, usually invoking a divine witness, regarding your future acts or behavior""]}",image.5924.jpg,n,3.0,"the noun 'oath' that can be interpreted as:
 1. profane or obscene expression usually of surprise or anger
 2. a commitment to tell the truth (especially in a court of law); to lie under oath is to become subject to prosecution for perjury
 3. a solemn promise, usually invoking a divine witness, regarding your future acts or behavior
---
Generate a natural ambiguous sentence using polysemous word 'oath' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'oath' should be interpreted as 'a solemn promise, usually invoking a divine witness, regarding your future acts or behavior'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
3448,dance,'move' is a hypernym of the specific sense of 'dance'.,"{""n"": [""an artistic form of nonverbal communication"", ""a party of people assembled for dancing"", ""taking a series of rhythmical steps (and movements) in time to music"", ""a party for social dancing""], ""v"": [""move in a graceful and rhythmical way"", ""move in a pattern; usually to musical accompaniment; do or perform a dance"", ""skip, leap, or move up and down or sideways""]}",image.15038.jpg,v,2.0,"the verb 'dance' that can be interpreted as:
 1. move in a graceful and rhythmical way
 2. move in a pattern; usually to musical accompaniment; do or perform a dance
 3. skip, leap, or move up and down or sideways
---
Generate a natural ambiguous sentence using polysemous word 'dance' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the verb 'dance' should be interpreted as 'move in a pattern; usually to musical accompaniment; do or perform a dance'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
3451,echo,'nymph' is a hypernym of the specific sense of 'echo'.,"{""n"": [""the repetition of a sound resulting from reflection of the sound waves"", ""(Greek mythology) a nymph who was spurned by Narcissus and pined away until only her voice remained"", ""a reply that repeats what has just been said"", ""a reflected television or radio or radar beam"", ""a close parallel of a feeling, idea, style, etc."", ""an imitation or repetition""], ""v"": [""to say again or imitate"", ""ring or echo with sound"", ""call to mind""]}",image.3192.jpg,n,2.0,"the noun 'echo' that can be interpreted as:
 1. the repetition of a sound resulting from reflection of the sound waves
 2. (Greek mythology) a nymph who was spurned by Narcissus and pined away until only her voice remained
 3. a reply that repeats what has just been said
 4. a reflected television or radio or radar beam
 5. a close parallel of a feeling, idea, style, etc.
 6. an imitation or repetition
---
Generate a natural ambiguous sentence using polysemous word 'echo' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'echo' should be interpreted as '(Greek mythology) a nymph who was spurned by Narcissus and pined away until only her voice remained'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
3456,bandage,'dressing' is a hypernym of the specific sense of 'bandage'.,"{""n"": [""a piece of soft material that covers and protects an injured part of the body""], ""v"": [""wrap around with something so as to cover or enclose"", ""dress by covering or binding""]}",image.9520.jpg,v,2.0,"the verb 'bandage' that can be interpreted as:
 1. wrap around with something so as to cover or enclose
 2. dress by covering or binding
---
Generate a natural ambiguous sentence using polysemous word 'bandage' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the verb 'bandage' should be interpreted as 'dress by covering or binding'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
3459,spur,'goad' is a hypernym of the specific sense of 'spur'.,"{""n"": [""a verbalization that encourages you to attempt something"", ""any sharply pointed projection"", ""tubular extension at the base of the corolla in some flowers"", ""a sharp prod fixed to a rider's heel and used to urge a horse onward"", ""a railway line connected to a trunk line""], ""v"": [""incite or stimulate"", ""give heart or courage to"", ""strike with a spur"", ""goad with spurs"", ""equip with spurs""]}",image.1408.jpg,n,4.0,"the noun 'spur' that can be interpreted as:
 1. a verbalization that encourages you to attempt something
 2. any sharply pointed projection
 3. tubular extension at the base of the corolla in some flowers
 4. a sharp prod fixed to a rider's heel and used to urge a horse onward
 5. a railway line connected to a trunk line
---
Generate a natural ambiguous sentence using polysemous word 'spur' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'spur' should be interpreted as 'a sharp prod fixed to a rider's heel and used to urge a horse onward'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
3462,masonry,'construction' is a hypernym of the specific sense of 'masonry'.,"{""n"": [""structure built of stone or brick by a mason"", ""Freemasons collectively"", ""the craft of a mason""]}",image.2495.jpg,n,1.0,"the noun 'masonry' that can be interpreted as:
 1. structure built of stone or brick by a mason
 2. Freemasons collectively
 3. the craft of a mason
---
Generate a natural ambiguous sentence using polysemous word 'masonry' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'masonry' should be interpreted as 'structure built of stone or brick by a mason'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
3463,mussel,'mytilid' is a hypernym of the specific sense of 'mussel'.,"{""n"": [""black marine bivalves usually steamed in wine"", ""marine or freshwater bivalve mollusk that lives attached to rocks etc.""]}",image.2468.jpg,n,1.0,"the noun 'mussel' that can be interpreted as:
 1. black marine bivalves usually steamed in wine
 2. marine or freshwater bivalve mollusk that lives attached to rocks etc.
---
Generate a natural ambiguous sentence using polysemous word 'mussel' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'mussel' should be interpreted as 'black marine bivalves usually steamed in wine'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
3470,movement,'action' is a hypernym of the specific sense of 'movement'.,"{""n"": [""a change of position that does not entail a change of location"", ""the act of changing location from one place to another"", ""a natural event that involves a change in the position or location of something"", ""a group of people with a common ideology who try together to achieve certain general goals"", ""a major self-contained part of a symphony or sonata"", ""a series of actions advancing a principle or tending toward a particular end"", ""an optical illusion of motion produced by viewing a rapid succession of still pictures of a moving object"", ""a euphemism for defecation"", ""a general tendency to change (as of opinion)"", ""the driving and regulating parts of a mechanism (as of a watch or clock)"", ""the act of changing the location of something""]}",image.14882.jpg,n,10.0,"the noun 'movement' that can be interpreted as:
 1. a change of position that does not entail a change of location
 2. the act of changing location from one place to another
 3. a natural event that involves a change in the position or location of something
 4. a group of people with a common ideology who try together to achieve certain general goals
 5. a major self-contained part of a symphony or sonata
 6. a series of actions advancing a principle or tending toward a particular end
 7. an optical illusion of motion produced by viewing a rapid succession of still pictures of a moving object
 8. a euphemism for defecation
 9. a general tendency to change (as of opinion)
 10. the driving and regulating parts of a mechanism (as of a watch or clock)
 11. the act of changing the location of something
---
Generate a natural ambiguous sentence using polysemous word 'movement' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'movement' should be interpreted as 'the driving and regulating parts of a mechanism (as of a watch or clock)'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
3471,offertory,'oblation' is a hypernym of the specific sense of 'offertory'.,"{""n"": [""the offerings of the congregation at a religious service"", ""the part of the Eucharist when bread and wine are offered to God""]}",image.15111.jpg,n,2.0,"the noun 'offertory' that can be interpreted as:
 1. the offerings of the congregation at a religious service
 2. the part of the Eucharist when bread and wine are offered to God
---
Generate a natural ambiguous sentence using polysemous word 'offertory' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'offertory' should be interpreted as 'the part of the Eucharist when bread and wine are offered to God'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
3473,pawn,'chessman' is a hypernym of the specific sense of 'pawn'.,"{""n"": [""an article deposited as security"", ""a person used by another to gain an end"", ""(chess) the least powerful piece; moves only forward and captures only to the side; it can be promoted to a more powerful piece if it reaches the 8th rank"", ""borrowing and leaving an article as security for repayment of the loan""], ""v"": [""leave as a guarantee in return for money""]}",image.9800.jpg,n,3.0,"the noun 'pawn' that can be interpreted as:
 1. an article deposited as security
 2. a person used by another to gain an end
 3. (chess) the least powerful piece; moves only forward and captures only to the side; it can be promoted to a more powerful piece if it reaches the 8th rank
 4. borrowing and leaving an article as security for repayment of the loan
---
Generate a natural ambiguous sentence using polysemous word 'pawn' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'pawn' should be interpreted as '(chess) the least powerful piece; moves only forward and captures only to the side; it can be promoted to a more powerful piece if it reaches the 8th rank'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
3479,actuate,'cause' is a hypernym of the specific sense of 'actuate'.,"{""v"": [""put in motion or move to act"", ""give an incentive for action""]}",image.12826.jpg,v,1.0,"the verb 'actuate' that can be interpreted as:
 1. put in motion or move to act
 2. give an incentive for action
---
Generate a natural ambiguous sentence using polysemous word 'actuate' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the verb 'actuate' should be interpreted as 'put in motion or move to act'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
3481,micmac,'algonquin' is a hypernym of the specific sense of 'micmac'.,"{""n"": [""a member of the Algonquian people inhabiting the Maritime Provinces of Canada"", ""the Algonquian language of the Micmac""]}",image.12701.jpg,n,1.0,"the noun 'micmac' that can be interpreted as:
 1. a member of the Algonquian people inhabiting the Maritime Provinces of Canada
 2. the Algonquian language of the Micmac
---
Generate a natural ambiguous sentence using polysemous word 'micmac' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'micmac' should be interpreted as 'a member of the Algonquian people inhabiting the Maritime Provinces of Canada'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
3482,ballet,'choreography' is a hypernym of the specific sense of 'ballet'.,"{""n"": [""a theatrical representation of a story that is performed to music by trained dancers"", ""music written for a ballet""]}",image.12949.jpg,n,1.0,"the noun 'ballet' that can be interpreted as:
 1. a theatrical representation of a story that is performed to music by trained dancers
 2. music written for a ballet
---
Generate a natural ambiguous sentence using polysemous word 'ballet' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'ballet' should be interpreted as 'a theatrical representation of a story that is performed to music by trained dancers'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
3483,pie,'pastry' is a hypernym of the specific sense of 'pie'.,"{""n"": [""dish baked in pastry-lined pan often with a pastry top"", ""a prehistoric unrecorded language that was the ancestor of all Indo-European languages""]}",image.2332.jpg,n,1.0,"the noun 'pie' that can be interpreted as:
 1. dish baked in pastry-lined pan often with a pastry top
 2. a prehistoric unrecorded language that was the ancestor of all Indo-European languages
---
Generate a natural ambiguous sentence using polysemous word 'pie' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'pie' should be interpreted as 'dish baked in pastry-lined pan often with a pastry top'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
3484,skepticism,'unbelief' is a hypernym of the specific sense of 'skepticism'.,"{""n"": [""doubt about the truth of something"", ""the disbelief in any claims of ultimate knowledge""]}",image.15120.jpg,n,2.0,"the noun 'skepticism' that can be interpreted as:
 1. doubt about the truth of something
 2. the disbelief in any claims of ultimate knowledge
---
Generate a natural ambiguous sentence using polysemous word 'skepticism' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'skepticism' should be interpreted as 'the disbelief in any claims of ultimate knowledge'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
3491,button-down,'shirt' is a hypernym of the specific sense of 'button-down'.,"{""a"": [""unimaginatively conventional; - Newsweek"", ""of a shirt; having the ends of the collar fastened down by buttons""]}",image.6934.jpg,a,2.0,"the adjective 'button-down' that can be interpreted as:
 1. unimaginatively conventional; - Newsweek
 2. of a shirt; having the ends of the collar fastened down by buttons
---
Generate a natural ambiguous sentence using polysemous word 'button-down' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the adjective 'button-down' should be interpreted as 'of a shirt; having the ends of the collar fastened down by buttons'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
3493,polka,'danceability' is a hypernym of the specific sense of 'polka'.,"{""n"": [""music performed for dancing the polka"", ""a Bohemian dance with 3 steps and a hop in fast time""], ""v"": [""dance a polka""]}",image.10836.jpg,v,1.0,"the verb 'polka' that can be interpreted as:
 1. dance a polka
---
Generate a natural ambiguous sentence using polysemous word 'polka' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the verb 'polka' should be interpreted as 'dance a polka'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
3498,disclaimer,'renunciation' is a hypernym of the specific sense of 'disclaimer'.,"{""n"": [""(law) a voluntary repudiation of a person's legal claim to something"", ""denial of any connection with or knowledge of""]}",image.11401.jpg,n,1.0,"the noun 'disclaimer' that can be interpreted as:
 1. (law) a voluntary repudiation of a person's legal claim to something
 2. denial of any connection with or knowledge of
---
Generate a natural ambiguous sentence using polysemous word 'disclaimer' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'disclaimer' should be interpreted as '(law) a voluntary repudiation of a person's legal claim to something'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
3501,bagatelle,'game' is a hypernym of the specific sense of 'bagatelle'.,"{""n"": [""a light piece of music for piano"", ""something of little value or significance"", ""a table game in which short cues are used to knock balls into holes that are guarded by wooden pegs; penalties are incurred if the pegs are knocked over""]}",image.9039.jpg,n,3.0,"the noun 'bagatelle' that can be interpreted as:
 1. a light piece of music for piano
 2. something of little value or significance
 3. a table game in which short cues are used to knock balls into holes that are guarded by wooden pegs; penalties are incurred if the pegs are knocked over
---
Generate a natural ambiguous sentence using polysemous word 'bagatelle' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'bagatelle' should be interpreted as 'a table game in which short cues are used to knock balls into holes that are guarded by wooden pegs; penalties are incurred if the pegs are knocked over'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
3519,ageing,'process' is a hypernym of the specific sense of 'ageing'.,"{""n"": [""acquiring desirable qualities by being left undisturbed for some time"", ""the organic process of growing older and showing the effects of increasing age""], ""v"": [""begin to seem older; get older"", ""grow old or older"", ""make older""], ""a"": [""growing old""]}",image.10285.jpg,n,2.0,"the noun 'ageing' that can be interpreted as:
 1. acquiring desirable qualities by being left undisturbed for some time
 2. the organic process of growing older and showing the effects of increasing age
---
Generate a natural ambiguous sentence using polysemous word 'ageing' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'ageing' should be interpreted as 'the organic process of growing older and showing the effects of increasing age'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
3522,asterism,'object' is a hypernym of the specific sense of 'asterism'.,"{""n"": [""(mineralogy) a star-shaped figure with six rays that is seen in some crystal structures under reflected or transmitted light"", ""(astronomy) a cluster of stars (or a small constellation)""]}",image.5169.jpg,n,2.0,"the noun 'asterism' that can be interpreted as:
 1. (mineralogy) a star-shaped figure with six rays that is seen in some crystal structures under reflected or transmitted light
 2. (astronomy) a cluster of stars (or a small constellation)
---
Generate a natural ambiguous sentence using polysemous word 'asterism' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'asterism' should be interpreted as '(astronomy) a cluster of stars (or a small constellation)'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
3524,proposal,'offering' is a hypernym of the specific sense of 'proposal'.,"{""n"": [""something proposed (such as a plan or assumption)"", ""an offer of marriage"", ""the act of making a proposal""]}",image.12392.jpg,n,2.0,"the noun 'proposal' that can be interpreted as:
 1. something proposed (such as a plan or assumption)
 2. an offer of marriage
 3. the act of making a proposal
---
Generate a natural ambiguous sentence using polysemous word 'proposal' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'proposal' should be interpreted as 'an offer of marriage'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
3549,oscan,'osco-umbrian' is a hypernym of the specific sense of 'oscan'.,"{""n"": [""an Oscan-speaking member of an ancient people of Campania"", ""an extinct Italic language of ancient southern Italy""]}",image.4557.jpg,n,2.0,"the noun 'oscan' that can be interpreted as:
 1. an Oscan-speaking member of an ancient people of Campania
 2. an extinct Italic language of ancient southern Italy
---
Generate a natural ambiguous sentence using polysemous word 'oscan' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'oscan' should be interpreted as 'an extinct Italic language of ancient southern Italy'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
3557,whisper,'utter' is a hypernym of the specific sense of 'whisper'.,"{""n"": [""speaking softly without vibration of the vocal cords"", ""a light noise, like the noise of silk clothing or leaves blowing in the wind""], ""v"": [""speak softly; in a low voice""]}",image.9564.jpg,v,1.0,"the verb 'whisper' that can be interpreted as:
 1. speak softly; in a low voice
---
Generate a natural ambiguous sentence using polysemous word 'whisper' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the verb 'whisper' should be interpreted as 'speak softly; in a low voice'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
3568,harvest,'gather' is a hypernym of the specific sense of 'harvest'.,"{""n"": [""the yield from plants in a single growing season"", ""the consequence of an effort or activity"", ""the gathering of a ripened crop"", ""the season for gathering crops""], ""v"": [""gather, as of natural products"", ""remove from a culture or a living or dead body, as for the purposes of transplantation""]}",image.6888.jpg,v,1.0,"the verb 'harvest' that can be interpreted as:
 1. gather, as of natural products
 2. remove from a culture or a living or dead body, as for the purposes of transplantation
---
Generate a natural ambiguous sentence using polysemous word 'harvest' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the verb 'harvest' should be interpreted as 'gather, as of natural products'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
3570,pollock,'gadoid' is a hypernym of the specific sense of 'pollock'.,"{""n"": [""United States artist famous for painting with a drip technique; a leader of abstract expressionism in America (1912-1956)"", ""lean white flesh of North Atlantic fish; similar to codfish"", ""important food and game fish of northern seas (especially the northern Atlantic); related to cod""]}",image.10321.jpg,n,2.0,"the noun 'pollock' that can be interpreted as:
 1. United States artist famous for painting with a drip technique; a leader of abstract expressionism in America (1912-1956)
 2. lean white flesh of North Atlantic fish; similar to codfish
 3. important food and game fish of northern seas (especially the northern Atlantic); related to cod
---
Generate a natural ambiguous sentence using polysemous word 'pollock' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'pollock' should be interpreted as 'lean white flesh of North Atlantic fish; similar to codfish'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
3574,schizoid,'disorder' is a hypernym of the specific sense of 'schizoid'.,"{""n"": [""characterized by symptoms similar to but less severe than schizophrenia""], ""a"": [""of or relating to or characteristic of schizophrenia"", ""marked by withdrawal and inability to form close relationships""]}",image.11322.jpg,a,2.0,"the adjective 'schizoid' that can be interpreted as:
 1. of or relating to or characteristic of schizophrenia
 2. marked by withdrawal and inability to form close relationships
---
Generate a natural ambiguous sentence using polysemous word 'schizoid' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the adjective 'schizoid' should be interpreted as 'marked by withdrawal and inability to form close relationships'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
3576,discipline,'training' is a hypernym of the specific sense of 'discipline'.,"{""n"": [""a branch of knowledge"", ""a system of rules of conduct or method of practice"", ""the trait of being well behaved"", ""training to improve strength or self-control"", ""the act of punishing""], ""v"": [""develop (children's) behavior by instruction and practice; especially to teach self-control"", ""punish in order to gain control or enforce obedience""]}",image.10329.jpg,n,4.0,"the noun 'discipline' that can be interpreted as:
 1. a branch of knowledge
 2. a system of rules of conduct or method of practice
 3. the trait of being well behaved
 4. training to improve strength or self-control
 5. the act of punishing
---
Generate a natural ambiguous sentence using polysemous word 'discipline' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'discipline' should be interpreted as 'training to improve strength or self-control'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
3578,convenience,'suitableness' is a hypernym of the specific sense of 'convenience'.,"{""n"": [""the state of being suitable or opportune"", ""the quality of being useful and convenient"", ""a toilet that is available to the public"", ""a device or control that is very useful for a particular job""]}",image.6904.jpg,n,2.0,"the noun 'convenience' that can be interpreted as:
 1. the state of being suitable or opportune
 2. the quality of being useful and convenient
 3. a toilet that is available to the public
 4. a device or control that is very useful for a particular job
---
Generate a natural ambiguous sentence using polysemous word 'convenience' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'convenience' should be interpreted as 'the quality of being useful and convenient'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
